"id","beonprice_hotel_id","nombre","id","beonprice_hotel_id","fecha","precio","flag","created_at","updated_at"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6967,"59d270af78be2f16218b45c6","2017-12-02",1376.00,0,"2017-10-13 15:58:42","2017-12-02 04:00:42"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6968,"59d270af78be2f16218b45c6","2017-12-03",1280.00,0,"2017-10-13 15:58:42","2017-11-29 04:00:39"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6969,"59d270af78be2f16218b45c6","2017-12-04",1950.00,0,"2017-10-13 15:58:42","2017-11-29 04:00:39"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6970,"59d270af78be2f16218b45c6","2017-12-05",1950.00,0,"2017-10-13 15:58:42","2017-11-29 04:00:39"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6971,"59d270af78be2f16218b45c6","2017-12-06",1950.00,0,"2017-10-13 15:58:42","2017-11-29 04:00:39"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6972,"59d270af78be2f16218b45c6","2017-12-07",1950.00,0,"2017-10-13 15:58:42","2017-11-29 04:00:39"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6973,"59d270af78be2f16218b45c6","2017-12-08",1620.00,0,"2017-10-13 15:58:42","2017-12-02 04:00:42"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6974,"59d270af78be2f16218b45c6","2017-12-09",1620.00,0,"2017-10-13 15:58:42","2017-12-04 04:00:52"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6975,"59d270af78be2f16218b45c6","2017-12-10",1056.00,0,"2017-10-13 15:58:42","2017-12-10 04:00:47"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6976,"59d270af78be2f16218b45c6","2017-12-11",2380.00,0,"2017-10-13 15:58:42","2017-12-11 04:00:38"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6977,"59d270af78be2f16218b45c6","2017-12-12",1650.00,0,"2017-10-13 15:58:43","2017-12-07 04:00:40"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6978,"59d270af78be2f16218b45c6","2017-12-13",1650.00,0,"2017-10-13 15:58:43","2017-12-07 04:00:40"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6979,"59d270af78be2f16218b45c6","2017-12-14",2000.00,0,"2017-10-13 15:58:43","2017-12-13 04:00:42"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6980,"59d270af78be2f16218b45c6","2017-12-15",1200.00,0,"2017-10-13 15:58:43","2017-12-13 04:00:42"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6981,"59d270af78be2f16218b45c6","2017-12-16",1056.00,0,"2017-10-13 15:58:43","2017-12-13 04:00:42"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6982,"59d270af78be2f16218b45c6","2017-12-17",960.00,0,"2017-10-13 15:58:43","2017-12-12 04:00:39"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6983,"59d270af78be2f16218b45c6","2017-12-18",1200.00,0,"2017-10-13 15:58:43","2017-12-16 04:00:54"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6984,"59d270af78be2f16218b45c6","2017-12-19",1200.00,0,"2017-10-13 15:58:43","2017-12-16 04:00:54"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6985,"59d270af78be2f16218b45c6","2017-12-20",1200.00,0,"2017-10-13 15:58:43","2017-12-16 04:00:54"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6986,"59d270af78be2f16218b45c6","2017-12-21",1428.00,0,"2017-10-13 15:58:43","2017-12-21 04:00:36"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6987,"59d270af78be2f16218b45c6","2017-12-22",960.00,0,"2017-10-13 15:58:43","2017-12-22 04:01:59"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6988,"59d270af78be2f16218b45c6","2017-12-23",960.00,0,"2017-10-13 15:58:43","2017-12-22 04:01:59"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6989,"59d270af78be2f16218b45c6","2017-12-24",960.00,0,"2017-10-13 15:58:43","2017-12-22 04:01:59"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6990,"59d270af78be2f16218b45c6","2017-12-25",1150.00,0,"2017-10-13 15:58:43","2017-12-22 04:01:59"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6991,"59d270af78be2f16218b45c6","2017-12-26",1150.00,0,"2017-10-13 15:58:43","2017-12-22 04:01:59"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6992,"59d270af78be2f16218b45c6","2017-12-27",1150.00,0,"2017-10-13 15:58:43","2017-12-22 04:01:59"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6993,"59d270af78be2f16218b45c6","2017-12-28",1150.00,0,"2017-10-13 15:58:44","2017-12-22 04:01:59"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6994,"59d270af78be2f16218b45c6","2017-12-29",1142.00,0,"2017-10-13 15:58:44","2017-12-29 04:00:46"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6995,"59d270af78be2f16218b45c6","2017-12-30",1016.00,0,"2017-10-13 15:58:44","2017-12-30 04:00:37"
143,"59d270af78be2f16218b45c6","City Express Plus Insurgentes Sur",6996,"59d270af78be2f16218b45c6","2017-12-31",1142.00,0,"2017-10-13 15:58:44","2017-12-29 04:00:46"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7178,"59d3b09678be2f8f4d8b456f","2017-10-13",1459.00,0,"2017-10-13 15:58:58","2017-10-13 15:58:58"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7179,"59d3b09678be2f8f4d8b456f","2017-10-14",1384.00,0,"2017-10-13 15:58:58","2017-10-14 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7180,"59d3b09678be2f8f4d8b456f","2017-10-15",1707.00,0,"2017-10-13 15:58:58","2017-10-15 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7181,"59d3b09678be2f8f4d8b456f","2017-10-16",2098.00,0,"2017-10-13 15:58:58","2017-10-15 04:00:08"
